4166;Тульская обл;Узловая - Москва (АС Орехово);511;"ИП ""Григорьева Е.В."", ООО ""Тульская транспортная компания"", ООО ""МИГ ""Тулатранс""";21.09.2012;71-76;Москва;77
4167;Алтайский край;Бийск - Новосибирск;889;"ИП ""Фаюстов В.Н.""";25.09.2012;22-65;Новосибирская обл;54
4168;Республика Мордовия;Саранск - Димитровград - Тольятти;751;"ГУП РМ ""Мордовавтотранс""";25.09.2012;13-08;Самарская обл;63
4169;Республика Мордовия;Саранск - Ульяновск;505;"ГУП РМ ""Мордовавтотранс""";25.09.2012;13-08;Ульяновская обл;73
4170;Белгородская обл;Старый Оскол - Средние Апочки;564;"ИП ""Гриднев Е.Е.""";24.09.2012;31-48;Курская обл;46
4171;Белгородская обл;Старый Оскол - Нижнедевицк;560;"ИП ""Гриднев Е.Е.""";24.09.2012;31-48;Воронежская обл;36
4172;Белгородская обл;Старый Оскол - Н. Меловое;651;"ИП ""Гриднев Е.Е.""";24.09.2012;31-48;Курская обл;46
4173;Белгородская обл;Старый Оскол - Сосновка;518;"ИП ""Гриднев Е.Е.""";24.09.2012;31-48;Курская обл;46
4174;Белгородская обл;Старый Оскол - Кшень;562;"ИП ""Гриднев Е.Е.""";24.09.2012;31-48;Курская обл;46
4175;Белгородская обл;Старый Оскол - Курск;558;"ИП ""Гриднев Е.Е.""";24.09.2012;31-48;Курская обл;46
4176;Белгородская обл;Старый Оскол - Белгород - Воронеж;567;"ИП ""Гриднев Е.Е.""";24.09.2012;31-48;Воронежская обл;36
4177;Белгородская обл;Старый Оскол - Воронеж;559;"ИП ""Гриднев Е.Е.""";24.09.2012;31-48;Воронежская обл;36
4178;Белгородская обл;Старый Оскол - Касторное;561;"ИП ""Гриднев Е.Е.""";24.09.2012;31-48;Курская обл;46
4179;Ленинградская обл;"п.Мурино, ст. метро ""Девяткино"" - п.Советский";809;"ООО ""НеваТранс""";01.10.2012;47-18;Ленинградская обл;47
4180;Тульская обл;Плавск - Москва (АС Красногвардейская);912;"ИП ""Булыкина Н.В.""";28.09.2012;71-76;Москва;77
4181;Ростовская обл;Волгодонск - Москва (АС Красногвардейская);787;"ИП ""Белов Э.Е.""";28.09.2012;61-79;Москва;77
4182;Свердловская обл ;Екатеринбург - Соликамск;1030;"ООО ""Урал-Авто""";02.10.2012;66-34;Пермский край;59
4183;Волгоградская обл;Волгоград - Астрахань;510;"ООО ""ТарКор""";04.10.2012;34-58;Астраханская обл;30
4184;Хабаровский край;Комсомольск-на-Амуре - Биробиджан;306;"ООО ""Транстур""";16.10.2012;27-10;ЕАО;79
4185;Волгоградская обл;Камышин - Саратов;556;"ООО ""Ной""";16.10.2012;34-18;Саратовская обл;64
4186;Тульская обл;Тула - Москва ;242;"ООО ""Автомобильные перевозки МТ Тульское ""Динамо""";10.10.2012;71-01;Москва;77
4187;Волгоградская обл;Волжский - Москва;501;"МУП ""Волжская автоколонна № 1732""";31.10.2012;34-15;москва;77
4188;Ростовская обл;Белая Калитва - Ейск;837;"ИП ""Терновых И.П.""";31.10.2012;61-80;Краснодарский край;23
4189;Волгоградская обл;Волжский - Москва;501;"ООО ""Автобусные Линии - Волгоград""";31.10.2012;34-59;Москва;77
4190;Курганская обл;Курган - Тюмеь;501;"ООО ""ПАТП-5""";17.10.2012;45-06;Тюменская обл;72
4191;Чувашская Республика;Ядрин - Козьмодемьянск;737;"ООО ""Милта""";25.10.2012;21-30;Республика Марий Эл;12
4192;Челябинская обл ;Челябинск - Пермь;887;"ООО ""Сосновское АТП""";06.11.2012;74-48;Пермский край;59
4193;Челябинская обл ;Челябинск - Курган;500;"ООО ""Сосновское АТП""";06.11.2012;74-48;Курганская обл;45
4194;Хабаровский край;Хабаровск - Биробиджан - Облучье;708;"ООО ""Вираж""";06.11.2012;27-02;ЕАО;79
4195;Республика Дагестан;Дербент- Ростов-на-Дону;954;"ООО ""Глобус""";14.11.2012;05-55;Ростовская обл;61
4196;Ростовская обл;Дербент - Ростов-на-Дону;954;"ИП ""Мамедов Т.А.""";14.11.2012;61-74;Республика Дагестан;5
4197;Республика Мордовия;Саранск - Ардатов - Алатырь;693;"ГУП РМ ""Мордовавтотранс""";22.11.2012;13-08;Чувашская Республика;21
4198;Республика Мордовия;Саранск - Чебоксары - Новочебоксарск;517;"ГУП РМ ""Мордовавтотранс""";22.11.2012;13-08;Чувашская Республика;21
4199;Республика Мордовия;Саранск - Пенза;525;"ГУП РМ ""Мордовавтотранс""";22.11.2012;13-08;Пензенская обл;58
4200;Краснодарский край;"Краснодар (ЖК на ул.Черкасской) - Новая Адыгея (ТК Московский ""МОНОРАМА""-Новая Адыгея";405;"ООО ""ПАТП-1""";22.11.2012;23-111;Республика Адыгея;1
4201;Ставропольский край;Ставрополь - Элиста;702;"ИП ""Кораблинов С.И.""";22.11.2012;26-173;Республика Калмыкия;8
4202;Челябинская обл ;Челябинск - Шадринск;626;"ИП ""Мигранов В.В.""";22.11.2012;74-49;Курганская обл;45
4203;Челябинская обл ;"Челябинск - аэропорт ""Кольцово""";729;"ИП ""Попов А.П.""";22.11.2012;74-50;Свердловская обл;66
4204;Новосибирская обл;Новосибирск - Бийск;889;"ИП ""Зудилин Н.А.""";30.11.2012;54-09;Алтайский край;22
4205;Ульяновская обл;Ульяновск - Пенза через Никольск;639;"ООО ""Вектор-Авто""";30.11.2012;73-81;Пензенская обл;58
4206;Ульяновская обл;Павловка - Кузнецк ;535;"ОАО ""Павловскавтотранс""";30.11.2012;73-82;Пензенская обл;58
4207;Ростовская обл;Ростов-на-Дону - Воронеж;820;"ООО ""Герфолд""";30.11.2012;61-49;Воронежская обл;36
4208;Ростовская обл;Ростов-на-Дону - Волгоград;565;"ООО ""Герфолд""";30.11.2012;61-49;Волгоградская обл;34
4209;Иркутская обл;Иркутск - Аршан - Нилова Пустынь;723;"ИПБОЮЛ ""Савчин Д.Д.""";21.11.2012;38-08;Республика Бурятия;3
4210;Тверская обл;Малое Василево - Дубна (ул. Березняка);132;"ООО ""Консульт - Центр""";23.11.2012;69-22;Московская обл;50
4211;Республика Марий Эл;Йошкар-Ола - Вятские Поляны;625;"ИП ""Шабалина С.К.""";23.11.2012;12-35;Кировская область;43
4212;Удмуртская Республика;Игра - Пермь;811;"Игринский филиал ОАО ""Удмуртавтотранс""";12.11.2012;18-27;Пермский край;59
4213;Удмуртская Республика;Глазов - Набережные Челны;810;"Глазовский филиал ОАО ""Удмуртавтотранс""";12.11.2012;18-26;Республика Татарстан;16
4214;Санкт-Петербург;Санкт-Петербург - Великий Новгород;948-о;"ООО ""АП-1""";04.12.2012;78-10;Новгородская обл;53
4215;Санкт-Петербург;Санкт-Петербург - Великий Новгород;948;"ООО ""АП-1""";04.12.2012;78-10;Новгородская обл;53
4216;Санкт-Петербург;Санкт-Петербург - Тихвин;860;"ООО ""АП-1""";04.12.2012;78-10;Ленинградская обл;47
4217;Санкт-Петербург;Санкт-Петербург - Старая Русса;949;"ООО ""АП-1""";04.12.2012;78-10;Новгородская обл;53
4218;Санкт-Петербург;Санкт-Петербург - Сясьстрой;862;"ООО ""АП-1""";04.12.2012;78-10;Ленинградская обл;53
4219;Санкт-Петербург;Санкт-Петербург - Чагода;966;"ООО ""АП-1""";04.12.2012;78-10;Вологодская обл;35
4220;Санкт-Петербург;Санкт-Петербург - Устюжна;967;"ООО ""АП-1""";04.12.2012;78-10;Вологодская обл;35
4221;Санкт-Петербург;Санкт-Петербург - Винницы;801;"ООО ""АП-1""";04.12.2012;78-10;Ленинградская обл;47
4222;Санкт-Петербург;Санкт-Петербург - Подпорожье;865;"ООО ""АП-1""";04.12.2012;78-10;Ленинградская обл;47
4223;Санкт-Петербург;Санкт-Петербург - Вознесенье;895;"ООО ""АП-1""";04.12.2012;78-10;Ленинградская обл;47
4224;Санкт-Петербург;Санкт-Петербург - Ивангород;842;"ООО ""АП-1""";04.12.2012;78-10;Ленинградская обл;47
4225;Санкт-Петербург;Санкт-Петербург - Боровичи;939;"ООО ""АП-1""";04.12.2012;78-10;Новгородская обл;53
4226;Санкт-Петербург;Санкт-Петербург - Питкяранта;963;"ООО ""АП-1""";04.12.2012;78-10;Республика Карелия;10
4227;Санкт-Петербург;"Санкт-Петербург, а/с ""Парнасская"" - пос. Сосново - г.Приозерск";960;"ООО ""Петербургская Транспортная Компания""";04.12.2012;78-05;Ленинградская обл;47
4228;Санкт-Петербург;"Санкт-Петербург, а/с ""Парнасская"" - Приморск";830Б;"ООО ""Петербургская Транспортная Компания""";04.12.2012;78-05;Ленинградская обл;47
4229;Пермский край;Пермь - Тольятти;983;"ИП ""Никитина Т.Ю.""";04.12.2012;59-19;Самарская обл;63
4230;Пермский край;Пермь - Самара;984;"ИП ""Никитина Т.Ю.""";04.12.2012;59-19;Самарская обл;63
4231;Орловская обл;Орел - Курск;604;"ООО ""Снежана""";04.12.2012;57-15;Курская обл;46
4232;Республика Хакасия;Сизая - Саяногорск - Абакан;600;"ИП ""Шишкин В.П.""";01.10.2012;19-09;Красноярский край;24
4233;Ленинградская обл;Сортавала - п.Мурино;805;"ИП ""Воронцов А.В.""";30.11.2012;47-22;Республика Карелия;10
4234;Ленинградская обл;"Мурино (АВ ""Северный"") - Петрозаводск (экспресс)";965-э;"ООО ""Финнорд.Спб""";30.11.2012;47-21;Республика Карелия;10
4235;Ленинградская обл;"Петрозаводск - Мурино (АВ ""Северный"")";965-э;"ГУП РК ""Карелавтотранс""";30.11.2012;47-23;Республика Карелия;10
4236;Ставропольский край;Кисловодск - Учкекен - Ставрополь;913;"МУП ""Пассажирское АТП №1""";06.12.2012;26-73;Ставропольский край;26
4237;Ставропольский край;Кисловодск - Краснодар;219;"МУП ""Пассажирское АТП №1""";06.12.2012;26-73;Краснодарский край;23
4238;Тверская обл;Белый городок - Дубна (ж/д вокзал);134;"ООО ""Консульт - Центр""";30.11.2012;69-23;Московская обл;50
4239;Липецкая обл;Липецк - Брянск ;537;"ООО ""Экспресс-Липецк""";11.12.2012;48-33;Брянская обл;32
4240;Липецкая обл;Липецк - Брянск ;537;"ИП ""Агеев Ю.Н.""";11.12.2012;48-24;Брянская обл;32
4241;Республика Мордовия;Саранск - Саратов;766;"ГУП РМ ""Мордовавтотранс""";11.12.2012;13-08;Саратовская обл;64
4242;Курская обл;Курск - Старый Оскол;779;"ИП ""Легенький М.Е.""";11.12.2012;46-29;Белгородская обл;31
4243;Нижегородская обл;Воротынец - Ядрин;112;"МУП ""Воротынское ПАТП""";26.11.2012;52-04;Чувашская Республика;21
4244;Нижегородская обл;Нижний Новгород - Ядрин ;514;"МУП ""Воротынское ПАТП""";26.11.2012;52-04;Чувашская Республика;21
4245;Удмуртская Республика;Ижевск - Пермь (ч/з Воткинск);724;"ООО ""ИПОПАТ-Юг""";18.12.2012;18-28;Пермский край;59
4246;Удмуртская Республика;Ижевск - Чайковский;866;"ООО ""ИПОПАТ-Юг""";18.12.2012;18-28;Пермский край;59
4247;Удмуртская Республика;Ижевск - Пермь (ч/з Воткинск);724;"ООО ""ИПОПАТ-Север""";18.12.2012;18-29;Пермский край;59
4248;Удмуртская Республика;Ижевск - Чайковский;866;"ООО ""ИПОПАТ-Север""";18.12.2012;18-29;Пермский край;59
4249;Краснодарский край;"Краснодар - ТК ""Московский - Новая Адыгея""";404;"ООО ""Ространсавто""";25.12.2012;23-112;Республика Адыгея;1
4250;Оренбургская обл;Северное - Самара;986;ООО САТП;25.12.2012;56-32;Самарская обл;63
4251;Московская обл;Лотошино - Тверь;927;"ЗАО ""РегионАвтоТранс-Лотошино""";24.12.2012;50-72;Тверская обл;69
4252;Калужская обл;Курилово - Москва;560;"ООО ""ТрансАвтоКалуга""";24.12.2012;40-53;Москва;77
4253;Республика Калмыкия;Элиста - Санкт-Петербург;757;"ООО ""Транс-Тур""";24.12.2012;08-24;Санкт-Петербург;78
4254;Москва;Москва - Астрахань;323;"ОАО ""8-й таксомоторный парк""";24.12.2012;77-70;Астраханская обл;30
4255;Воронежская обл;Поворино - Москва;776;"ИП ""Макаров А.Н.""";24.12.2012;36-26;Москва;77
4256;Республика Марий Эл;п.Морки - г.Чебоксары;600;"ИП ""Пермогорский С.Л.""";25.12.2012;12-22;Чувашская Республика;21
4257;Новосибирская обл;Новосибирск - Заринск;717;"ИП ""Вязников М.И,""";21.12.2012;54-09;Алтайский край;22
4258;Республика Хакасия;Минусинск - Саяногорск ч/з Абакан;777;"ИП ""Дамер С.П.""";21.12.2012;19-15;Красноярский край;24
4259;Республика Хакасия;Минусинск - Саяногорск ч/з Абакан;777;"ИП ""Хабаров Н.И.""";17.12.2012;19-14;Красноярский край;24
4260;Свердловская обл ;Тюмень-Тавда;780;"ИП ""Крутиков Р.С.""";17.12.2012;66-36;Тюменская обл;72
4261;Курганская обл;Курган - Челябинск;500;"ИП ""Крылов А.В.""";14.12.2012;45-12;Челябинская обл;74
4262;Орловская обл;Орел - Железногорск;603;"ИП ""Бородин М.А.""";15.01.2013;46-07;Курская обл;46
4263;Пермский край;Пермь - Тольятти;878;"ИП ""Никитин Ю.И.""";21.12.2009;59-18;Самарская обл;63
4264;Пермский край;Пермь - Тольятти;812;"ИП ""Никитина А.А.""";21.12.2009;59-18;Самарская обл;63
4265;Пермский край;Пермь - Ижевск;360;"ИП ""Никитина А.А.""";01.07.2009;59-07;Удмуртская Республика;18
4266;Пермский край;Пермь - Набережные Челны;364;"ИП ""Никитина А.А.""";01.07.2009;59-07;Республика Татарстан;16
4267;Пермский край;Пермь - Чебоксары;442;"ИП ""Никитина А.А.""";24.09.2009;59-06;Чувашская Республика;21
4268;Ханты-Мансийский АО - Югра;Ханты-Мансийск - Горноправдинск - Тюмень;808;"ИП ""Гашева Е.Д.""";27.12.2012;86-10;Тюменская обл;72
4269;Алтайский край;Бийск - Новосибирск;889;"ИП ""Фаюстов В.Н.""";16.01.2013;22-65;Новосибирская обл;54
4270;Ставропольский край;Нефтекумск - Краснодар;999;"ИП ""Никитина Т.В.""";16.01.2013;26-174;Краснодарский край;23
4271;Ставропольский край;Величаевское - Учкекен;987;"ИП ""Никитина Т.В.""";16.01.2013;26-174;Карачаево-Черкесская Республика;9
4272;Воронежская обл;Борисоглебск - Москва (Теплый стан);770;"ИП ""Дорохин Ю.В.""";10.01.2013;36-36;Москва;77
4273;Кировская обл;Киров - Сыктывкар;550;"ООО ""Кировтранс""";29.01.2013;43-21;Республика Коми;11
4274;Тюменская обл;Тюмень - Шадринск;620;"ООО ""Автокомфорт""";29.01.2013;72-12;Курганская обл;45
4275;Орловская обл;Орел - Тула;500;"ООО ""Автолайн Экспресс""";29.01.2013;57-23;Тульская обл;71
4276;Ульяновская обл;Ульяновск - Саранск ;505;"ИП ""Сидоревич А.А.""";29.01.2013;73-83;Республика Мордовия;13
4277;Ульяновская обл;Ульяновс - Балаково ч/з Сызрань;664;"ИП ""Сидоревич А.А.""";29.01.2013;73-83;Саратовская обл;64
4278;Ростовская обл;Ростов-на-Дону - Астрахань;976;"ООО ""Интертехсервис""";29.01.2013;61-73;Астраханская обл;30
4279;Ростовская обл;Ростов-на-Дону - Волгоград;977;"ООО ""Нейс-Трансфер""";29.01.2013;61-81;Волгоградская обл;34
4280;Ростовская обл;Ростов-на-Дону - Астрахань;978;"ООО ""Нейс-Трансфер""";29.01.2013;61-81;Астраханская обл;30
4281;Татарстан;Буинск - Ульяновск;599;"ООО ""АТП Буинское""";23.01.2013;16-76;Ульяновская обл;73
4282;Московская обл;Лотошино - Москва (а/с Тушинская);467;"ЗАО ""РегионАвтоТранс-Лотошино""";26.12.2012;50-72;Москва;77
4283;Белгородская обл;Белгород - Москва (А/В РЖД-Трансфер Юг);888;"ИП ""Свинарева И.А.""";21.01.2013;46-18;Москва;77
4284;Липецкая обл;Липецк - Тула ;535;"ИП ""Ларин В.И.""";29.01.2013;48-32;Тульская обл;71
4285;Краснодарский край;Темрюк - Лабинск;633;"ООО ""Сигнал""";22.01.2013;23-114;Республика Адыгея;1
4286;Краснодарский край;Темрюк - Ростов-на-Дону;865;"ООО ""Сигнал""";22.01.2013;23-114;Ростовская обл;61
4287;Краснодарский край;Темрюк - Шахты;884;"ООО ""Сигнал""";22.01.2013;23-114;Ростовская обл;61
4288;Ростовская обл;Ростов-на-Дону - Астрахань;792;"ООО ""Герфолд""";01.02.2013;61-49;Астраханская обл;30
4289;Астраханская обл;Астрахань - Ростов-на-Дону;619;"ГП АО ""ПАТП 3""";01.02.2013;30-07;Ростовская обл;61
4290;Воронежская обл;Россошь - Москва (АС Красногвардейская) ч/з Елец;781;"ООО ""Автовокзал г. Россошь""";01.02.2013;36-32;Москва;77
4291;Ханты-Мансийский АО - Югра;Сургут - Шадринск;836;"ИП ""Мирон И.И.""";06.02.2013;86-11;Курганская обл;45
4292;Астраханская обл;Астрахань - Элиста;547;"ИП ""Бадма-Халгаев Д.В.""";06.02.2013;30-23;Республика Калмыкия;8
4293;Кемеровская обл;Кемерово - Новосибирск - а/э Толмачево;626;"ИП ""Неверов Р.Ю.""";05.02.2013;42-47;Новосибирская обл;54
4294;Оренбургская обл;Оренбург - Казань ;911;"ООО ""Автобус""";01.02.2013;56-33;Республика Татарстан;16
4295;Чувашская Республика;Чебоксары - Нижний Новгород;501;"ИП ""Беляев З.А.""";30.01.2013;21-61;Нижегородская обл;52
4296;Воронежская обл;Воронеж - Орел;506;"ИП ""Астафьев В.И.""";15.02.2013;36-37;Орловская обл;57
4297;Удмуртская Республика;Ижевск - Уфа;965;"ООО ""ИПОПАТ-Юг""";15.02.2013;18-28;Республика Башкортостан;2
4298;Удмуртская Республика;Ижевск - Уфа;965;"ООО ""ИПОПАТ-Север""";15.02.2013;18-29;Республика Башкортостан;2
4299;Республика Адыгея;Майкоп - Белореченск;101;"ИП ""Хаткова Н.А.""";15.02.2013;01-34;Краснодарский край;23
4300;Костромская обл;Кострома - Кинешма;977;"ООО ""Островскоеавтотранс""";27.02.2013;44-06;Ивановская обл;37
4301;Нижегородская обл;Сеченово - Чебоксары;662;"ИП ""Мокеев С.А.""";27.02.2013;52-33;Чувашская Республика;21
4302;Чувашская Республика;Чебоксары - Сеченово;662;"ИП ""Николаев С.Г.""";27.02.2013;21-62;Нижегородская обл;52
4303;Челябинская обл ;Сибай - Челябинск;940;"ИП ""Камнев А.В.""";22.02.2013;74-51;Челябинская обл;74
4304;Чеченская Республика;Грозный - Черкесск;504;"ГУП ""Чечавтотранс"" филиал Грозненский";26.02.2013;95-08;Карачаево-Черкесская Республика;9
4305;Чеченская Республика;Грозный - Владикавказ;501;"ГУП ""Чечавтотранс"" филиал Грозненский";26.02.2013;95-08;Республика Северная Осетия-Алания;15
4306;Челябинская обл ;Трёхгорный - Уфа;580;"ООО ""АТП"" г.Трёхгорный";15.02.2013;74-51;Республика Башкортостан;2
4307;Республика Дагестан;Дербент - Воронеж;850;"ИП ""Мамаев М.Ш.""";06.03.2013;05-68;Воронежская обл;36
4308;Омская обл;Омск - Тюмень;506;"ИП ""Корючин С.В.""";06.03.2013;55-03;Тюменская обл;72
4309;Новосибирская обл;Новосибирск - Барнаул;575;"ООО ""СибАвто""";06.03.2013;54-10;Алтайский край;22
4310;Новосибирская обл;Новосибирск - Междуреченск;508;"ООО ""СибАвто""";06.03.2013;54-10;Кемеровская обл;42
4311;Новосибирская обл;Новосибирск - Барнаул;575;"ООО ""НСК-Авто""";06.03.2013;54-11;Алтайский край;22
4312;Ленинградская обл;"пос.Мурино - ст.м. ""Девяткино"" - п.Красная долина";679;"ООО ""НеваТранс""";12.03.2013;47-18;Ленинградская обл;47
4313;Ставропольский край;Ставрополь - Нальчик;905;"ИП ""Толстов В.В.""";12.03.2013;26-119;Кабардино-Балкарская Республика;7
4314;Республика Калмыкия;Городовиковск - Ставрополь;509;"ИП ""Гаммершмидт В.Д.""";12.03.2013;08-32;Ставропольский край;26
4315;Чеченская Республика;Грозный - Сочи;535;"ООО ""Микроавто""";12.03.2013;95-03;Краснодарский край;23
4316;Ульяновская обл;Ульяновск - Кузнецк ч/з Барыш;592;"ИП ""Сурчилова Н.Е.""";12.03.2013;73-84;Пензенская обл;58
4317;Ульяновская обл;Ульяновск - Кузнецк ч/з Кузоватово;792;"ИП ""Сурчилова Н.Е.""";12.03.2013;73-84;Пензенская обл;58
4318;Чувашская Республика;Чебоксары - Шелангер - Морки;600;"ООО ""Альбатрос""";05.03.2013;21-54;Республика Марий Эл;12
4319;Чувашская Республика;Чебоксары - Санкт-Петербург;700;"ИП ""Медакова Л.С.""";05.03.2013;21-63;Санкт-Петербург;78
4320;Челябинская обл ;Челябинск - Казань;950;"ООО ""Сосновское АТП""";20.03.2013;74-48;Республика Татарстан;16
4321;Республика Дагестан;Дербент - Воронеж;850;"ИП ""Гамзатов М.П.""";20.03.2013;05-69;Воронежская обл;36
4322;Оренбургская обл;Тоцкое - Самара;860;"ИП ""Сафронова Г.В.""";20.03.2013;56-34;Самарская обл;63
4323;Волгоградская обл;Волжский - Волгоград - Махачкала;503;"МУП ""Волжская автоколонна № 1732""";20.03.2013;34-15;Республика Дагестан;5
4324;Краснодарский край;Краснодар - Нефтекумск;757;"ООО ""Ространсавто""";20.03.2013;23-112;Ставропольский край;26
4325;Курская обл;Курск - Воронеж ;831;"ООО ""ТК ""Курскавтотранс""";20.03.2013;46-23;Воронежская обл;36
4326;Республика Адыгея;Гиагинская - Белореченск;114;"ИП ""Цыдвинцев Ю.А.""";27.03.2013;01-35;Краснодарский край;23
4327;Ставропольский край;Ставрополь - Грозный;985;"ИП ""Яцунов С.П."", ИП""Яцунова С.Д."", ИП ""Яцунова О.С.""";27.03.2013;26-125;Чеченская Республика;20
4328;Оренбургская обл;Соль-Илецк - Оренбург - Набережные Челны;987;"ИП ""Пономарев В.А.""";27.03.2013;56-35;Республика Татарстан;16
4329;Республика Дагестан;Махачкала - Теберда;903;"ИП ""Ялбабаев Я.С.""";27.03.2013;05-61;Карачаево-Черкесская Республика;9
4330;Белгородская обл;Белгород - Ростов-на-Дону;750;"ИП ""Федотова Е.П.""";26.03.2013;31-05;Ростовская обл;61
4331;Чувашская Республика;Новочебоксарск - Ульяновск;737;"ИП ""Петров С.В.""";15.03.2013;21-64;Ульяновская обл;73
4332;Курганская обл;Курган - Нижневартовск;587;"ООО ""Автомиг""";18.03.2013;45-09;Ханты-Мансийский АО;86
4333;Татарстан;Зеленодольск - Самара;900;"ООО ""Экспресс""";29.03.2013;16-87;Самарская обл;63
4334;Московская обл;Балашиха (ул.Естафьева) - Москва (м.Новогиреево);1012;"ИП ""Зотин В.А.""";29.03.2013;50-25;Москва;77
4335;Тульская обл;Ефремов - Москва;707;"ООО ""Перевозчик""";27.03.2013;71-77;Москва;77
4336;Москва;Москва - Жуков (мкр. Протва);522;"ИП ""Назаров С.Г.""";27.03.2013;77-57;Калужская обл;40
4337;Удмуртская Республика;Ижевск - Набережные Челны;729;"ООО ""ИПОПАТ-Север""";04.04.2013;18-29;Республика Татарстан;16
4338;Удмуртская Республика;Ижевск - Набережные Челны;729;"ООО ""ИПОПАТ-Юг""";04.04.2013;18-28;Республика Татарстан;19
4339;Нижегородская обл;Нижний Новгород - Уфа;969;"ООО ""АТП""";11.03.2013;53-24;Республика Башкортостан;2
4340;Республика Башкортостан;Уфа - Чистополь - Нижний Новгород;966;"ООО ""АТП""";11.03.2013;53-24;Нижегородская обл;52
4341;Тульская обл;Новомосковск - Москва;520;"ООО ""ТТК""";25.03.2013;71-77;Москва;77
4342;Челябинская обл ;Троицк - Екатеринбург;657;"ИП ""Дудка А.Н.""";02.04.2012;74-52;Свердловская обл;66
4343;Республика Мордовия;Саранск - Москва (Щелковский АВ);984;"ГУП РМ ""Мордовавтотранс""";23.04.2013;13-08;Москва;77
4344;Ханты-Мансийский АО - Югра;Ханты-Мансийск - Горноправдинск - Демьянка;811;"ИП ""Макарян Э.Г.""";23.04.2013;86-12;Тюменская обл;72
4345;Белгородская обл;Белгород - Тамбов;755;"ИП ""Капустин Ю.В.""";23.04.2013;31-49;Тамбовская обл;68
4346;Тамбовская обл;Тамбов -  Белгород;755;"ИП ""Мещеряков В.И.""";23.04.2013;68-08;Белгородская обл;31
4347;Новосибирская обл;Новосибирск - Омск;550;"ООО ""ТрансАвто""";23.04.2013;54-12;Омская обл;55
4348;Ставропольский край;Светлоград - Краснодар;708;"ИП ""Зайцев С.Н."", ИП ""Бондаренко О.Н."" и ИП ""Голота А.А.""";23.04.2013;26-152;Краснодарский край;23
4349;Московская обл;Дубна (ул.Мичурина) - Федоровка;110;"ОАО ""РАТА""";23.04.2013;50-71;Тверская обл;69
4350;Карачаево-Черкесская Республика;Черкесск - Ставрополь;700;"ИП ""Гостохов И.А.""";23.04.2013;09-03;Ставропольский край;26
4351;Ивановская обл;Иваново - Новочебоксарск;735;"ИП ""Петров Н.М,""";23.04.2013;37-31;Чувашская Республика;21
4352;Иркутская обл;Ангарск - Иркутск - Аршан;708;"ИП ""Дуберштейн А.Л.""";15.04.2013;38-05;Республика Бурятия;3
4353;Курская обл;Курск - Воронеж ;758;"ООО ""АТЭЛ""";18.04.2013;46-26;Воронежская обл;36
4354;Курганская обл;Курган - Ханты-Мансийск;586;"ИП ""Крылов А.В.""";12.04.2013;45-12;Ханты-Мансийский АО;86
4355;Нижегородская обл;Уфа - Чистополь - Нижний Новгород;966;"ООО ""АТП""";11.03.2013;53-24;Республика Башкортостан;2
4356;Республика Калмыкия;Обильное - Волгоград;755;"ИП ""Колганов В.Г.""";03.04.2013;08-36;Волгоградская обл;34
4357;Тульская обл;Новомосковск - Москва;520;"ООО ""Тульская транспотная компания""";25.03.2013;71-77;Москва;77
4358;Кабардино-Балкарская Республика;Нальчик - Анапа;707;"ООО ""Транссервис Нальчик""";21.05.2013;07-16;Краснодарский край;23
4359;Алтайский край;Яровое - Омск;715;"ИП ""Жарикова В.Н."", ИП ""Горбунов Д.Н.""";21.05.2013;22-66;Омская обл;55
4360;Ставропольский край;Кисловодск - Магарамкент - Яраг-Казмаляр;584;"ИП ""Белицкая Е.В."", ОАО ""Кавминводыавто"", ИП ""Склярова М.И."", ИП ""Казарян В.Е."", ИП ""Ревтов А.А."", ООО ""КМВ Партнер Сервис"" ";21.05.2013;26-175;Республика Дагестан;5
4361;Ставропольский край;Ставрополь - Адлер;940;"ООО ""Беркут""";21.05.2013;26-103;Краснодарский край;23
4362;Краснодарский край;Адлер - Ставрополь;940;"ООО ""Ространсавто""";21.05.2013;23-112;Ставропольский край;26
4363;Краснодарский край;Краснодар - Тлюстенхабль;401;"ИП ""Тхагапсо А.Г.""";21.05.2013;23-116;Республика Адыгея;1
4364;Новосибирская обл;Новосибирск - Яровое;930;"ИП ""Чернов Д.С.""";21.05.2013;54-13;Алтайский край;22
4365;Татарстан;Лениногорск - Самара;535;"ООО ""Спутник""";21.05.2013;16-88;Самарская обл;63
4366;Ханты-Мансийский АО - Югра;Нижневартовск - Сургут - Курган;587;"ООО ""Севертрансавто-1""";21.05.2013;86-09;Курганская обл;45
4367;Республика Мордовия;Саранск - Нижний Новгорд;506;"ГУП РМ ""Мордовавтотранс""";29.04.2013;13-08;Нижегородская обл;52
4368;Республика Мордовия;Саранск - Большое Болдино;663;"ГУП РМ ""Мордовавтотранс""";29.04.2013;13-08;Нижегородская обл;52
4369;Республика Мордовия;Саранск - Первомайск;699;"ГУП РМ ""Мордовавтотранс""";29.04.2013;13-08;Нижегородская обл;52
4370;Республика Мордовия;Саранск - Нижний Новгорд;530;"ГУП РМ ""Мордовавтотранс""";29.04.2013;13-08;Нижегородская обл;52
4371;Республика Мордовия;Рузаевка - Саранск - Нижний Новгород;532;"ГУП РМ ""Мордовавтотранс""";29.04.2013;13-08;Нижегородская обл;52
